Объект;Название ОИ;ДЦ источник;№ОИ;UID;ДЦ получатель;№ОИ;UID;Комментарии;передача в ИА
ПС 500 кВ Курдюм;Курдюм В 500 Р-2-500 Ic;Саратовское РДУ;13783;795c8b5d-0186-440a-91ab-535829a53ac5;ОДУ Средней Волги;8245;72a0847d-e2f4-4cb6-85f0-826aab2c95b4;Несоответсвие привязки в ИМ;False
ПС 500 кВ Курдюм;Курдюм В 500 Р-2-500 Ib;Саратовское РДУ;13782;89cf4b43-e6cd-4ae8-aeb2-43de9a6d5d7d;ОДУ Средней Волги;8244;599c341a-ca3a-4a03-871d-32c58aa4db69;Несоответсвие привязки в ИМ;False
ПС 500 кВ Ключики;Ключики I ВЛ 500 кВ БАЭС - Ключики Ia;Самарское РДУ;23727;2d08c497-3476-479f-afd2-f3c5ffbb5986;ОДУ Средней Волги;10451;7f6316de-2d4d-4708-bde4-70999c2c1064;Несоответсвие привязки в ИМ;True
ПС 500 кВ Ключики;Ключики I ВЛ 500 кВ Вешкайма - Ключики Ia;Самарское РДУ;23710;68d1b092-a9ee-4fda-b6dc-3fcd0ee29861;ОДУ Средней Волги;10430;d94d01b8-cb39-417d-b038-a8dc31242ce8;Несоответсвие привязки в ИМ;True
ПС 500 кВ Ключики;Ключики F ВЛ 500 кВ Вешкайма - Ключики;Самарское РДУ;23709;7daf2fb7-1e79-48a3-8777-24e8bdce208c;ОДУ Средней Волги;10429;7daf2fb7-1e79-48a3-8777-24e8bdce208c;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ПС 500 кВ Ключики;Ключики F ВЛ 500 кВ БАЭС - Ключики;Самарское РДУ;23728;d953cf0a-cc7d-43b3-821a-99ab478d144f;ОДУ Средней Волги;10450;d953cf0a-cc7d-43b3-821a-99ab478d144f;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ПС 500 кВ Ключики;Ключики U ВЛ 500 кВ Вешкайма - Ключики ф.B;Самарское РДУ;23724;64cf29e8-1506-4afe-84d0-808de754f7f2;ОДУ Средней Волги;10432;6b1826b3-30d4-413f-a35a-6ed14a46f8f1;Несоответсвие привязки в ИМ;False
ПС 500 кВ Ключики;Ключики U ВЛ 500 кВ Вешкайма - Ключики ф.C;Самарское РДУ;23721;6b1826b3-30d4-413f-a35a-6ed14a46f8f1;ОДУ Средней Волги;10433;64cf29e8-1506-4afe-84d0-808de754f7f2;Несоответсвие привязки в ИМ;False
ПС 500 кВ Ключики;Ключики U ВЛ 500 кВ Вешкайма - Ключики ф.A;Самарское РДУ;23711;c586d97d-b100-4ff6-aae2-96352b9d6ee8;ОДУ Средней Волги;10431;c586d97d-b100-4ff6-aae2-96352b9d6ee8;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ Вешкайма - Пенза-2 Ia;ОДУ Средней Волги;10409;28e40759-89ec-4f13-b494-335a10d8e5b8;Пензенское РДУ;14861;7192c747-899b-4678-9492-4ad3e6f1f95e;Несоответсвие привязки в ИМ;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ Вешкайма - Пенза-2 Ia;Самарское РДУ;23126;7192c747-899b-4678-9492-4ad3e6f1f95e;ОДУ Средней Волги;10409;28e40759-89ec-4f13-b494-335a10d8e5b8;Несоответсвие привязки в ИМ;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ Вешкайма-Арзамасская Ia;Самарское РДУ;23106;ed56d254-71ba-4edf-8610-26c82dadad58;ОДУ Средней Волги;10398;ed56d254-71ba-4edf-8610-26c82dadad58;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ ЖГЭС-Вешкайма Северная Ia;Самарское РДУ;23203;d465797a-5ab5-491c-a038-1f8de3cfbb22;ОДУ Средней Волги;10419;d465797a-5ab5-491c-a038-1f8de3cfbb22;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ Вешкайма - Ключики Ia;Самарское РДУ;23116;4c6c3345-4fae-49dc-b86b-6a81b3b0cb6e;ОДУ Средней Волги;10392;4c6c3345-4fae-49dc-b86b-6a81b3b0cb6e;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ Вешкайма-Осиновка Ia;ОДУ Средней Волги;10403;3c76da97-1d08-410d-9672-5c9a4d44daca;Нижегородское РДУ;16211;222abf1b-5f68-4585-8898-25cc0fb0bf8e;Несоответсвие привязки в ИМ;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ Вешкайма-Осиновка Ia;Самарское РДУ;23132;3c76da97-1d08-410d-9672-5c9a4d44daca;ОДУ Средней Волги;10403;3c76da97-1d08-410d-9672-5c9a4d44daca;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Вешкайма;ПС 500 кВ Вешкайма Ток ВЛ 500 кВ ЖГЭС - Вешкайма Южная Ia;Самарское РДУ;23199;69fe603a-67c4-4cd5-8e4e-c779f771c019;ОДУ Средней Волги;10414;69fe603a-67c4-4cd5-8e4e-c779f771c019;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Вешкайма;Вешкайма I АТ-2 В 500 кВ;Самарское РДУ;23178;a8a5fa39-cce3-4ede-ba46-61ffb813645e;ОДУ Средней Волги;10425;a8a5fa39-cce3-4ede-ba46-61ffb813645e;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Щёлоков;ПС 500 Щёлоков ВЛ 500 кВ Щёлоков - НкГЭС Ic;РДУ Татарстана;6934;f32f8450-54e1-4334-8ae9-0dd3ca4af9dd;ОДУ Средней Волги;8789;f32f8450-54e1-4334-8ae9-0dd3ca4af9dd;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ПС 500 кВ Щёлоков;ПС 500 Щёлоков ВЛ 500 кВ Щёлоков - НкГЭС Ib;РДУ Татарстана;6933;7de67492-0c59-49fe-9c8a-7ec8acb28186;ОДУ Средней Волги;8788;7de67492-0c59-49fe-9c8a-7ec8acb28186;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ПС 500 кВ Щёлоков;ПС 500 Щёлоков ВЛ 500 кВ Щёлоков - НкГЭС Ia;РДУ Татарстана;6932;0928856d-b39a-4f40-b646-8e92b5cc5927;ОДУ Средней Волги;8787;0928856d-b39a-4f40-b646-8e92b5cc5927;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ГЭС Нижнекамская ГЭС;ВЛ 500 НкГЭС - Щёлоков Iа;РДУ Татарстана;645;251dbd6b-2f0c-4608-8611-89f13aca7bad;ОДУ Средней Волги;442;251dbd6b-2f0c-4608-8611-89f13aca7bad;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ГЭС Нижнекамская ГЭС;Iа НкГЭС - ЗайГРЭС;РДУ Татарстана;649;32d85720-dd69-4086-97b7-cc005af7defc;ОДУ Средней Волги;449;32d85720-dd69-4086-97b7-cc005af7defc;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ГРЭС Заинская ГРЭС;ЗайГРЭС I ВЛ220 Нижнекамская 1;РДУ Татарстана;373;391860a0-5867-4e20-87e1-7c08fbf86078;ОДУ Средней Волги;1937;aaf28ae7-e9d8-421a-89a3-1169f1213879;Несоответсвие привязки в ИМ;False
ГРЭС Заинская ГРЭС;ЗайГРЭС I ВЛ220 Заводская;РДУ Татарстана;268;31ad9bcd-2e87-4593-8212-fbd6a28d6b39;ОДУ Средней Волги;1936;9ee42230-1154-4818-80d7-54d77a38d8a7;Несоответсвие привязки в ИМ;False
ГРЭС Заинская ГРЭС;ЗайГРЭС Iа ВЛ 500 Бугульма;РДУ Татарстана;261;7d4e100c-17bb-405a-bd15-c2f56227bb03;ОДУ Средней Волги;1935;7d4e100c-17bb-405a-bd15-c2f56227bb03;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ГРЭС Заинская ГРЭС;ЗайГРЭС Iа ВЛ 500 НкГЭС;РДУ Татарстана;257;3ba055c0-26c4-4a9f-b443-5d0a29cfb97f;ОДУ Средней Волги;1933;3ba055c0-26c4-4a9f-b443-5d0a29cfb97f;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;False
ГРЭС Заинская ГРЭС;ЗайГРЭС Iа ВЛ 500 КБШ;РДУ Татарстана;249;88b1ac44-3c02-45de-a42e-c77d21b6ab3e;ОДУ Средней Волги;1930;88b1ac44-3c02-45de-a42e-c77d21b6ab3e;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Киндери;Киндери - Центральная 1 цепь I 220;РДУ Татарстана;526;bb2298d6-4e1b-4d78-9009-f0ccd96d6133;ОДУ Средней Волги;4091;05b8b376-6339-4e0c-88f5-cb4a4bab487e;Несоответсвие привязки в ИМ;False
ПС 500 кВ Киндери;Киндери АТ-1 I 110;РДУ Татарстана;545;6a3903fb-2c96-4ab4-a07b-e1d0cbb993ff;ОДУ Средней Волги;4110;da5636f7-21be-47d8-af13-d26100e7b731;Несоответсвие привязки в ИМ;True
ПС 500 кВ Киндери;Киндери АТ-2 I 110;РДУ Татарстана;546;38c34b81-bc22-423a-8aae-02f9fc3d186b;ОДУ Средней Волги;4111;fe050451-45d0-4cc5-9620-d855ca6fe02c;Несоответсвие привязки в ИМ;True
ПС 500 кВ Киндери;Киндери U110 3c.ш.;РДУ Татарстана;510;fb2fd689-dd59-4d85-bb37-ee83e5aed2f2;ОДУ Средней Волги;4080;fb2fd689-dd59-4d85-bb37-ee83e5aed2f2;Несоответсвие стратегии хранения в ИМ: Аналоговые, по изменению, 4 байта, 2 времени и Аналоговые, по изменению, 4 байта, 1 время;True
ПС 500 кВ Киндери;Киндери АТ-3 I 110;РДУ Татарстана;547;10f006af-1204-41d4-b373-48c1b627a878;ОДУ Средней Волги;4112;dc39dff9-42de-4ed8-85e3-02e9d5197e28;Несоответсвие привязки в ИМ;True
