Объект;ДЦ источник;Название ОИ;Категория;№ОИ;UID OI;UID PO;ДЦ получатель;Название ОИ;Категория;№ОИ;UID OI;UID PO;Комментарии;передача в ИА
РДУ Нижегородское;Нижегородское РДУ;H1287;ПВ;1287;16dd0d94-a7a3-45bb-8f19-f790cd2e2d9b;ad8de660-b47c-48ab-a6b9-cd16dcb4f044;ОДУ Средней Волги;Рез. вр. Нижегородской ГРЭС;ПВ;2910;dd85739b-2715-4645-a39d-3852e0b474f3;ad8de660-b47c-48ab-a6b9-cd16dcb4f044;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Нижегородское;Нижегородское РДУ;H3290;ПВ;3290;3a084b6c-982b-449a-917d-25460e5d100f;835b5bc2-ba5f-4cbc-9be1-c43e57e2163b;ОДУ Средней Волги;Рез. вр. Новогорьковской ТЭЦ;ПВ;2911;a06fd984-8cac-4472-a18f-4e91723f5bff;835b5bc2-ba5f-4cbc-9be1-c43e57e2163b;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
AS РЕЗЕРВ;Нижегородское РДУ;H2647;ПВ;2647;ffddd8e8-9704-47b8-9a40-ede67a981f76;f654a492-44c3-4f23-b8b2-4805db627590;ОДУ Средней Волги;Рез. вр. Новочебоксарской ТЭЦ-3;ПВ;1547;d2ec1ebc-9eae-45ad-b977-366a80580b40;f654a492-44c3-4f23-b8b2-4805db627590;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Нижегородское;Нижегородское РДУ;H1721;ПВ;1721;9d9ff66e-3b7d-4873-aed1-7e3cb9ed27d2;8a2dc4ad-22cf-4080-a8d0-54e921ebd38a;ОДУ Средней Волги;Вращ.резерв Саровской ТЭС;ПВ;351;dd96df70-e1b3-46f6-8757-5ca3e51b8523;ece7b8d6-6d22-4919-97b8-b10de44156d7;Несоответсвие привязки в ИМ;False
АО Ульяновскэнерго;Нижегородское РДУ;H561;ПВ;561;e8ec95e6-3a3c-47cd-beca-d2f4b54f2ed0;94c0cff4-8b75-4421-9dbd-69fe31e4f73d;ОДУ Средней Волги;Нагр.ГТУ-3  Дзержинской ТЭЦ;ПВ;916;32da6ef2-2785-4143-85af-af1e97e6d8bf;b9d6215a-93ba-42ca-8a5a-7e89d333839d;Несоответсвие привязки в ИМ;False
РДУ Нижегородское;Нижегородское РДУ;H1296;ПВ;1296;e70daa50-39f2-4863-85c7-1a6d8b0745c1;5c4acaf4-7c30-4590-94ce-78c783dd73b3;ОДУ Средней Волги;Рез. вр. ТЭС пп. Нижегородской обл.;ПВ;2908;e9789715-2912-4855-a49e-ffbea1ce5472;5c4acaf4-7c30-4590-94ce-78c783dd73b3;Несоответсвие типа измерения: Усредненное значение за последнюю минуту отчетного получаса и Мгновенное значение на конец отчетного получаса;False
РДУ Саратовское;Саратовское РДУ;I25251;ТИ;25251;d0dae3b6-01d9-407f-bc78-b33a0e546cef;554b27ae-c215-4cd8-9361-c11f7a015e5a;ОДУ Средней Волги;СарГЭС Уст 1ст. - АОПО ГЭС - Кубра отп. Возрождение [2выкл.];ТИ;21722;74f553a7-b868-48f1-8b35-330295d400b8;d1aa8645-34a8-4a3c-8b66-48bd7746790f;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25253;ТИ;25253;2295c9a6-f421-41c8-98a0-8b6c4f789532;38b4c9fa-f8a4-4bd9-993a-69237892a756;ОДУ Средней Волги;СарГЭС Уст 2ст. - АОПО ГЭС - Кубра отп. Возрождение [2выкл.];ТИ;21725;ac48ad9c-cd3a-4240-a9c2-eeecc9fe2494;12298a35-7d42-486d-96bf-a285a35f0398;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25255;ТИ;25255;c6f9453e-b41a-4adc-9f60-78dbdd7fc524;6069e012-d519-445d-9fd2-35b0d798a733;ОДУ Средней Волги;СарГЭС Уст 3ст. - АОПО ГЭС - Кубра отп. Возрождение [2выкл.];ТИ;21728;e45c5047-0d56-476e-a34f-b143d87c4020;0cb3cbaf-658b-4c4d-a7da-902b32b3f1b6;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25290;ТИ;25290;28c6d471-be35-489d-a363-aab749e565f6;8622d1fc-c832-4312-857d-9e1bc1031870;ОДУ Средней Волги;СарГЭС Уст 1ст. - АОПО ГЭС - Балаковская (стандарт);ТИ;21743;b4a28b35-fa6d-480e-a5a3-3e3a15b046c6;70fbf4a4-f128-42c0-afe2-a539ea50fd33;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25296;ТИ;25296;f33bba33-f974-4dba-b1d9-6b9baaa42cf1;1f373d50-8032-40ce-8691-640555171b29;ОДУ Средней Волги;СарГЭС Уст 2ст. - АОПО ГЭС - Балаковская (стандарт);ТИ;21746;b62a4616-615b-449c-ac84-4479235e96b8;eda157fa-1117-4af7-9353-fdbc7b9a57e7;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25302;ТИ;25302;61b77652-7150-49bc-a586-cd2e865480f2;0a863f49-5bcf-4343-a8a1-23d71494bfb3;ОДУ Средней Волги;СарГЭС Уст 3ст. - АОПО ГЭС - Балаковская (стандарт);ТИ;21749;8bc93227-4f29-44ac-81a4-265a9118d7ee;e2240e69-ea78-4c6b-8227-f3db29d29864;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25308;ТИ;25308;cc029b6e-ae79-4d8f-9bc7-6c2398afb58e;0d7817ae-aa65-4ff1-a4ea-cd5dc8397136;ОДУ Средней Волги;СарГЭС Уст 4ст. - АОПО ГЭС - Балаковская (стандарт);ТИ;21752;4a779735-cc36-4cb2-9004-0eb04ad0de3d;bf995d01-311b-487f-ab7a-f23cecacef5f;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25314;ТИ;25314;eef9859f-0286-42ca-b778-6c6788edc0df;6eb92f4e-06e9-4e1b-8fef-b9bef6136423;ОДУ Средней Волги;СарГЭС Уст 5ст. - АОПО ГЭС - Балаковская (стандарт);ТИ;21755;5db99303-5f74-4a28-bd0a-81fd6ef78086;d839541a-8d17-4322-85b9-b4eb764c316f;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25350;ТИ;25350;e515e07f-a717-4f8c-8c57-1788ea18b3ea;011042fc-8530-48b5-af71-3a7b6361495d;ОДУ Средней Волги;СарГЭС Уст 1ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21773;c2f5cdc7-e7d0-4e21-b8b8-37ce99c5583e;9f441802-87f3-4b33-9064-1db7225e55f6;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25356;ТИ;25356;a947f9a7-a831-4438-a153-4a5156277111;38d3b141-1034-44f9-a6a6-1bced690f5a3;ОДУ Средней Волги;СарГЭС Уст 2ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21776;49dd2a54-3837-49b8-9723-eb5ce4c712d1;5616e711-cce2-40bd-8ebc-09b444b5c258;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25362;ТИ;25362;0ca29816-14c3-449d-ab9f-7194d3b0062e;de351031-a041-4623-a2bf-c94f772abbbd;ОДУ Средней Волги;СарГЭС Уст 3ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21779;78df524d-3394-42b1-950e-5ffb550e0955;82827a7f-c8f5-45fd-b366-95cf60821c57;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25368;ТИ;25368;319e0768-03bf-46c1-9c23-1e00038a3157;96f93e2e-a023-4cee-9e3a-c0d670ce36ef;ОДУ Средней Волги;СарГЭС Уст 4ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21782;7fe52301-5359-4a68-8ba9-810f5411b358;b009a3cb-2248-4006-9c2f-c2a2d58562f2;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25374;ТИ;25374;79cdcb9d-3d8a-4d95-b774-cf83d1814081;74dfe393-3fd3-4f20-a409-615b5d9917a4;ОДУ Средней Волги;СарГЭС Уст 5ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21785;5ce8a74d-3091-4b16-9758-16086945576b;e8e29d1d-c895-4811-bc99-86ce4a15061f;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25386;ТИ;25386;7ff1ac22-c3e3-4147-840a-c0ef8adf37eb;d8dee903-d813-4e52-b00d-dea23f0a3ad5;ОДУ Средней Волги;СарГЭС Уст 7ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21791;d19d5521-d62f-4f34-b3d7-87cf0c7ac5c4;a571ee7d-eee3-4cf3-8619-582202b6f407;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25392;ТИ;25392;b87e442e-f6b8-47d7-b76c-1eb731d4532a;fb4aed70-cfe3-4d15-a92c-b5e58d8be90e;ОДУ Средней Волги;СарГЭС Уст 8ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21794;494c6ce1-128c-4e2f-9ed4-ad42368fc406;aa06cf3a-2e9e-4d74-bc5b-42e3e493e19b;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25398;ТИ;25398;36485487-5fd7-4d46-bf85-265f8bfcd1b2;92746217-a0cb-45ca-abca-5427a4a6b6d6;ОДУ Средней Волги;СарГЭС Уст 9ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21797;fb18b147-bc9e-47d7-aa06-0fbb3d8b3ddc;84d30a14-6d5f-4e69-902a-d73b42e509d3;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25404;ТИ;25404;46e11a46-19b9-400e-b7c2-27a972a71805;d1389b57-2029-4161-a067-d224d9863ee7;ОДУ Средней Волги;СарГЭС Уст 10ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21800;02d8cc53-92e8-4039-b9e5-41c1df7ccb8e;9a8d689b-72a2-4544-8a4b-25a2b344d6ba;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25410;ТИ;25410;d05c3355-14a0-47dd-9adb-83acca1b0575;fa943fd6-0372-47a7-8629-30cb3ccbfde6;ОДУ Средней Волги;СарГЭС Уст 11ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21803;22afed3b-d231-4b5d-bd61-5faa5f84ec52;98acdbe0-fd77-4c50-a71e-8657eeea1d0c;Несоответсвие привязки в ИМ;False
РДУ Саратовское;Саратовское РДУ;I25422;ТИ;25422;f66cf030-3b5d-4e95-b945-0d4f787b042a;b513af35-56a8-48f3-a41a-0f7a606c6499;ОДУ Средней Волги;СарГЭС Уст 13ст. - АОПО ГЭС - Центральная  (стандарт);ТИ;21809;f2b9815c-8404-43af-a34c-1eebf0343450;b740704c-0d12-4176-b265-f4f7a8e8f5af;Несоответсвие привязки в ИМ;False
ПС 220 кВ Ртищево;Саратовское РДУ;I23093;ТИ;23093;576b81a5-8c43-4de5-9d23-e9bbac9821e7;4f5b9335-d34c-4715-b005-d30d530be648;ОДУ Средней Волги;АОПО ПС 220 кВ Ртищево стан Уст 2ст Хопёр - Ртищево;ТИ;19484;355fd541-07ce-45e3-8f32-ad53479ff584;b1d9059d-1ff9-48b4-810a-84b8802f11b3;Несоответсвие привязки в ИМ;False
ПС 220 кВ Ртищево;Саратовское РДУ;I23092;ТИ;23092;f355c34e-5830-44a8-b1f3-8b6de2113899;394f2ffb-cdc5-46de-a07a-f9ae5ab38bd6;ОДУ Средней Волги;АОПО ПС 220 кВ Ртищево стан Уст 1ст Хопёр - Ртищево;ТИ;19483;2c2a98f2-60a2-4fee-bb5b-afef0f1c5ae9;7078b564-6d52-4297-bb12-a544d4361be3;Несоответсвие привязки в ИМ;False
ПС 220 кВ Ртищево;Саратовское РДУ;I23099;ТИ;23099;9c79b7f1-9203-4047-93fb-8efa8c085597;c09723f5-d4c0-4afb-85ca-adc83013dbe9;ОДУ Средней Волги;АОПО ПС 220кВ Ртищево стан Уст 2ст-Ртищево - Янтарная IIц с отп.;ТИ;19488;a631193c-58d8-4f94-bbc8-f497ab14ed04;102d8c23-d543-4e90-a10b-c348831ea629;Несоответсвие привязки в ИМ;False
ПС 220 кВ Ртищево;Саратовское РДУ;I23098;ТИ;23098;187313c1-12d8-4888-beaa-d066028b734a;74cdd00b-9d4e-4d42-8a35-433d42e729be;ОДУ Средней Волги;АОПО ПС 220кВ Ртищево стан Уст 1ст-Ртищево - Янтарная IIц с отп.;ТИ;19487;5c93553e-2b75-4584-ba5f-82ad911602d6;2585b97d-fc9f-4e90-ba59-17d885ebadcf;Несоответсвие привязки в ИМ;False
ПС 220 кВ Ртищево;Саратовское РДУ;I23097;ТИ;23097;55e74037-744d-4d81-b9ea-e815c119865e;91ec135d-1ec5-40ce-b82f-b211d78979cb;ОДУ Средней Волги;АОПО ПС 220кВ Ртищево стан Уст 2ст Ртищево - Янтарная Iц. с отп;ТИ;19486;7b4e198b-f799-49d0-8855-622bd6aa6394;97e2b288-9396-4f16-a2e3-ee29223a9881;Несоответсвие привязки в ИМ;False
ПС 220 кВ Ртищево;Саратовское РДУ;I23096;ТИ;23096;a3ae6efd-d074-4bef-9928-3fb0f10e190b;ce86f02d-8060-4ef5-81ec-b406e482c212;ОДУ Средней Волги;АОПО ПС 220кВ Ртищево стан Уст 1ст-Ртищево - Янтарная Iц. с отп.;ТИ;19485;a56328d8-307a-46a7-9f0d-71b518d8e204;933b5b3d-25bc-4176-a28d-5d0020ae029e;Несоответсвие привязки в ИМ;False
